,title,track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
0,Homecooking,3rr4I5VFW8TJebCkbrQK3N,0.771,0.361,2,-8.882,1,0.136,0.599,0.917,0.353,0.161,153.989,3rr4I5VFW8TJebCkbrQK3N,spotify:track:3rr4I5VFW8TJebCkbrQK3N,https://api.spotify.com/v1/tracks/3rr4I5VFW8TJebCkbrQK3N,https://api.spotify.com/v1/audio-analysis/3rr4I5VFW8TJebCkbrQK3N,131944,4
1,Winning At Life,5zGhvl37kzqACtEnoVpdyz,0.688,0.232,4,-13.083,0,0.154,0.665,0.863,0.256,0.751,77.994,5zGhvl37kzqACtEnoVpdyz,spotify:track:5zGhvl37kzqACtEnoVpdyz,https://api.spotify.com/v1/tracks/5zGhvl37kzqACtEnoVpdyz,https://api.spotify.com/v1/audio-analysis/5zGhvl37kzqACtEnoVpdyz,119265,4
2,Count Basic,6BtRHhPR8PcfBBSAsY0ppd,0.677,0.31,10,-10.002,0,0.13,0.513,0.885,0.589,0.235,148.117,6BtRHhPR8PcfBBSAsY0ppd,spotify:track:6BtRHhPR8PcfBBSAsY0ppd,https://api.spotify.com/v1/tracks/6BtRHhPR8PcfBBSAsY0ppd,https://api.spotify.com/v1/audio-analysis/6BtRHhPR8PcfBBSAsY0ppd,108069,4
3,Dizzy,4jtGfSRuNkTBkF3I9qt0N5,0.7,0.434,10,-12.035,0,0.0371,0.236,0.924,0.0954,0.557,84.005,4jtGfSRuNkTBkF3I9qt0N5,spotify:track:4jtGfSRuNkTBkF3I9qt0N5,https://api.spotify.com/v1/tracks/4jtGfSRuNkTBkF3I9qt0N5,https://api.spotify.com/v1/audio-analysis/4jtGfSRuNkTBkF3I9qt0N5,82131,4
4,Part X,6r6IpMsJ2e6mpGmal4qLft,0.7,0.373,5,-9.237,1,0.198,0.0123,0.859,0.124,0.719,82.068,6r6IpMsJ2e6mpGmal4qLft,spotify:track:6r6IpMsJ2e6mpGmal4qLft,https://api.spotify.com/v1/tracks/6r6IpMsJ2e6mpGmal4qLft,https://api.spotify.com/v1/audio-analysis/6r6IpMsJ2e6mpGmal4qLft,126707,4
5,It's Our Time,4MeXAGHd3SYAgfx8YsTveT,0.759,0.235,5,-9.494,0,0.0856,0.408,0.836,0.163,0.396,77.988,4MeXAGHd3SYAgfx8YsTveT,spotify:track:4MeXAGHd3SYAgfx8YsTveT,https://api.spotify.com/v1/tracks/4MeXAGHd3SYAgfx8YsTveT,https://api.spotify.com/v1/audio-analysis/4MeXAGHd3SYAgfx8YsTveT,128143,4
6,Girls,2VKDgn8FyQQBWQqu7BY6Va,0.379,0.681,11,-6.172,1,0.0364,0.253,0.0,0.0968,0.372,186.863,2VKDgn8FyQQBWQqu7BY6Va,spotify:track:2VKDgn8FyQQBWQqu7BY6Va,https://api.spotify.com/v1/tracks/2VKDgn8FyQQBWQqu7BY6Va,https://api.spotify.com/v1/audio-analysis/2VKDgn8FyQQBWQqu7BY6Va,215067,3
7,Platinum,4r7AGbkZDeYII8J93kRcrY,0.665,0.621,0,-6.282,1,0.0253,0.0314,2.6e-05,0.12,0.408,100.038,4r7AGbkZDeYII8J93kRcrY,spotify:track:4r7AGbkZDeYII8J93kRcrY,https://api.spotify.com/v1/tracks/4r7AGbkZDeYII8J93kRcrY,https://api.spotify.com/v1/audio-analysis/4r7AGbkZDeYII8J93kRcrY,191013,4
8,Little Red Wagon,4sl4UWqzHSG7riBKdralwy,0.584,0.813,6,-7.221,1,0.0582,0.0297,0.000197,0.272,0.774,95.081,4sl4UWqzHSG7riBKdralwy,spotify:track:4sl4UWqzHSG7riBKdralwy,https://api.spotify.com/v1/tracks/4sl4UWqzHSG7riBKdralwy,https://api.spotify.com/v1/audio-analysis/4sl4UWqzHSG7riBKdralwy,204387,4
9,Smokin' and Drinkin' (feat. Little Big Town),13keyz9ikBe6ZpRasw7l4X,0.46,0.788,8,-8.49,1,0.0403,0.151,0.000425,0.339,0.495,157.887,13keyz9ikBe6ZpRasw7l4X,spotify:track:13keyz9ikBe6ZpRasw7l4X,https://api.spotify.com/v1/tracks/13keyz9ikBe6ZpRasw7l4X,https://api.spotify.com/v1/audio-analysis/13keyz9ikBe6ZpRasw7l4X,330693,4
10,Priscilla,2LYdjYaB15TYqS3uaNtiPy,0.598,0.838,1,-5.684,1,0.0378,0.0355,0.0,0.0423,0.974,173.034,2LYdjYaB15TYqS3uaNtiPy,spotify:track:2LYdjYaB15TYqS3uaNtiPy,https://api.spotify.com/v1/tracks/2LYdjYaB15TYqS3uaNtiPy,https://api.spotify.com/v1/audio-analysis/2LYdjYaB15TYqS3uaNtiPy,206853,4
11,Automatic,0B0y2FImat9j9MJTNRZWfW,0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,0B0y2FImat9j9MJTNRZWfW,spotify:track:0B0y2FImat9j9MJTNRZWfW,https://api.spotify.com/v1/tracks/0B0y2FImat9j9MJTNRZWfW,https://api.spotify.com/v1/audio-analysis/0B0y2FImat9j9MJTNRZWfW,247827,4
12,Bathroom Sink,0YV73fsl9Wzlj61EPspjJ3,0.454,0.827,7,-6.318,1,0.0485,0.0181,3.91e-06,0.114,0.355,132.687,0YV73fsl9Wzlj61EPspjJ3,spotify:track:0YV73fsl9Wzlj61EPspjJ3,https://api.spotify.com/v1/tracks/0YV73fsl9Wzlj61EPspjJ3,https://api.spotify.com/v1/audio-analysis/0YV73fsl9Wzlj61EPspjJ3,245907,4
13,Old Sh!t,7nRl82OQNxuZRQmg2T7OYN,0.423,0.507,3,-8.6,1,0.0319,0.285,0.0,0.102,0.639,184.364,7nRl82OQNxuZRQmg2T7OYN,spotify:track:7nRl82OQNxuZRQmg2T7OYN,https://api.spotify.com/v1/tracks/7nRl82OQNxuZRQmg2T7OYN,https://api.spotify.com/v1/audio-analysis/7nRl82OQNxuZRQmg2T7OYN,165200,4
14,All That's Left (feat. The Time Jumpers),0DwndJCTTyGidd4ZXEzuk6,0.742,0.667,9,-6.127,1,0.0383,0.456,0.0,0.131,0.909,120.762,0DwndJCTTyGidd4ZXEzuk6,spotify:track:0DwndJCTTyGidd4ZXEzuk6,https://api.spotify.com/v1/tracks/0DwndJCTTyGidd4ZXEzuk6,https://api.spotify.com/v1/audio-analysis/0DwndJCTTyGidd4ZXEzuk6,191933,4
15,Gravity Is a B**ch,3pnhahHXUFrQ8nQdeol6AV,0.775,0.64,7,-6.932,1,0.0283,0.221,0.0,0.373,0.798,113.9,3pnhahHXUFrQ8nQdeol6AV,spotify:track:3pnhahHXUFrQ8nQdeol6AV,https://api.spotify.com/v1/tracks/3pnhahHXUFrQ8nQdeol6AV,https://api.spotify.com/v1/audio-analysis/3pnhahHXUFrQ8nQdeol6AV,188027,4
16,Babies Makin' Babies,3ASmJaf3KaNWHgktGkPnF6,0.475,0.63,1,-6.161,1,0.0297,0.233,0.0,0.139,0.454,160.011,3ASmJaf3KaNWHgktGkPnF6,spotify:track:3ASmJaf3KaNWHgktGkPnF6,https://api.spotify.com/v1/tracks/3ASmJaf3KaNWHgktGkPnF6,https://api.spotify.com/v1/audio-analysis/3ASmJaf3KaNWHgktGkPnF6,176213,4
17,Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],6s9m5J92By7jii22Q2XtY2,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,6s9m5J92By7jii22Q2XtY2,spotify:track:6s9m5J92By7jii22Q2XtY2,https://api.spotify.com/v1/tracks/6s9m5J92By7jii22Q2XtY2,https://api.spotify.com/v1/audio-analysis/6s9m5J92By7jii22Q2XtY2,169587,4
18,Holding On to You,7A35lRz4cm0QkbnlNAJPtm,0.491,0.352,0,-9.856,1,0.0426,0.388,5.87e-06,0.103,0.325,188.861,7A35lRz4cm0QkbnlNAJPtm,spotify:track:7A35lRz4cm0QkbnlNAJPtm,https://api.spotify.com/v1/tracks/7A35lRz4cm0QkbnlNAJPtm,https://api.spotify.com/v1/audio-analysis/7A35lRz4cm0QkbnlNAJPtm,272640,3
19,Two Rings Shy,65roP3ckjEoho56mOqjlP5,0.434,0.749,11,-7.15,1,0.0524,0.52,0.0,0.376,0.8,167.749,65roP3ckjEoho56mOqjlP5,spotify:track:65roP3ckjEoho56mOqjlP5,https://api.spotify.com/v1/tracks/65roP3ckjEoho56mOqjlP5,https://api.spotify.com/v1/audio-analysis/65roP3ckjEoho56mOqjlP5,198173,4
20,Hard Staying Sober,4Tx8v6Otpoq8y6eQidW9BI,0.366,0.841,1,-5.733,1,0.0351,0.000328,0.000153,0.0862,0.587,161.416,4Tx8v6Otpoq8y6eQidW9BI,spotify:track:4Tx8v6Otpoq8y6eQidW9BI,https://api.spotify.com/v1/tracks/4Tx8v6Otpoq8y6eQidW9BI,https://api.spotify.com/v1/audio-analysis/4Tx8v6Otpoq8y6eQidW9BI,268800,4
21,Another Sunday in the South,0nb1lylqpHJsHfPUqHvpSN,0.515,0.685,0,-6.127,1,0.0295,0.116,0.0,0.102,0.651,170.075,0nb1lylqpHJsHfPUqHvpSN,spotify:track:0nb1lylqpHJsHfPUqHvpSN,https://api.spotify.com/v1/tracks/0nb1lylqpHJsHfPUqHvpSN,https://api.spotify.com/v1/audio-analysis/0nb1lylqpHJsHfPUqHvpSN,230853,4
22,Team Burden,5o2LI57RSl9rQpf9KIs7s4,0.689,0.435,2,-9.522,1,0.0708,0.0181,0.0841,0.202,0.364,77.027,5o2LI57RSl9rQpf9KIs7s4,spotify:track:5o2LI57RSl9rQpf9KIs7s4,https://api.spotify.com/v1/tracks/5o2LI57RSl9rQpf9KIs7s4,https://api.spotify.com/v1/audio-analysis/5o2LI57RSl9rQpf9KIs7s4,110776,4
23,Why You Think,3CnVpsqR58gfAp97m4ByuF,0.425,0.6,2,-7.619,1,0.393,0.184,0.0,0.445,0.274,68.845,3CnVpsqR58gfAp97m4ByuF,spotify:track:3CnVpsqR58gfAp97m4ByuF,https://api.spotify.com/v1/tracks/3CnVpsqR58gfAp97m4ByuF,https://api.spotify.com/v1/audio-analysis/3CnVpsqR58gfAp97m4ByuF,119978,3
24,Sky Red,7aQwtr0mg5YiiTr5aiK2t6,0.732,0.429,1,-10.909,1,0.16,0.0687,0.0,0.276,0.536,122.078,7aQwtr0mg5YiiTr5aiK2t6,spotify:track:7aQwtr0mg5YiiTr5aiK2t6,https://api.spotify.com/v1/tracks/7aQwtr0mg5YiiTr5aiK2t6,https://api.spotify.com/v1/audio-analysis/7aQwtr0mg5YiiTr5aiK2t6,224305,4
25,Truth Be Told,2hzeDi6y5AeYhWWxmEzYyV,0.816,0.45,1,-11.571,0,0.448,0.0867,0.0,0.126,0.425,83.507,2hzeDi6y5AeYhWWxmEzYyV,spotify:track:2hzeDi6y5AeYhWWxmEzYyV,https://api.spotify.com/v1/tracks/2hzeDi6y5AeYhWWxmEzYyV,https://api.spotify.com/v1/audio-analysis/2hzeDi6y5AeYhWWxmEzYyV,160589,4
26,Red Lights,340igUAkU3V48UrAbzwEci,0.611,0.693,8,-6.363,1,0.256,0.0049,0.0,0.0962,0.447,150.918,340igUAkU3V48UrAbzwEci,spotify:track:340igUAkU3V48UrAbzwEci,https://api.spotify.com/v1/tracks/340igUAkU3V48UrAbzwEci,https://api.spotify.com/v1/audio-analysis/340igUAkU3V48UrAbzwEci,153569,4
27,Back From The Dead,1Exon7Dr5v2PaizdrOCB89,0.79,0.426,6,-12.537,1,0.182,0.0285,0.0,0.0754,0.264,121.928,1Exon7Dr5v2PaizdrOCB89,spotify:track:1Exon7Dr5v2PaizdrOCB89,https://api.spotify.com/v1/tracks/1Exon7Dr5v2PaizdrOCB89,https://api.spotify.com/v1/audio-analysis/1Exon7Dr5v2PaizdrOCB89,162969,4
28,Pain Killers,33UnAUIaCAXdrCQ4eCHlLu,0.777,0.671,2,-9.209,1,0.0694,0.000297,0.0,0.0292,0.209,113.291,33UnAUIaCAXdrCQ4eCHlLu,spotify:track:33UnAUIaCAXdrCQ4eCHlLu,https://api.spotify.com/v1/tracks/33UnAUIaCAXdrCQ4eCHlLu,https://api.spotify.com/v1/audio-analysis/33UnAUIaCAXdrCQ4eCHlLu,176448,1
29,Mercedez,1RSCMALbPcI6ge6GSditdS,0.516,0.661,2,-9.753,0,0.334,0.19,0.0,0.0944,0.375,85.724,1RSCMALbPcI6ge6GSditdS,spotify:track:1RSCMALbPcI6ge6GSditdS,https://api.spotify.com/v1/tracks/1RSCMALbPcI6ge6GSditdS,https://api.spotify.com/v1/audio-analysis/1RSCMALbPcI6ge6GSditdS,141862,4
30,Love Cycle,4qkkL1BbQPcMkuWFlTctmk,0.831,0.378,6,-12.413,0,0.347,0.00902,0.0,0.0833,0.498,127.077,4qkkL1BbQPcMkuWFlTctmk,spotify:track:4qkkL1BbQPcMkuWFlTctmk,https://api.spotify.com/v1/tracks/4qkkL1BbQPcMkuWFlTctmk,https://api.spotify.com/v1/audio-analysis/4qkkL1BbQPcMkuWFlTctmk,217223,4
31,Patek Water,2rSCmymEVM7eFufOeeAX6d,0.766,0.562,7,-9.309,1,0.185,0.0023,0.0,0.207,0.282,111.383,2rSCmymEVM7eFufOeeAX6d,spotify:track:2rSCmymEVM7eFufOeeAX6d,https://api.spotify.com/v1/tracks/2rSCmymEVM7eFufOeeAX6d,https://api.spotify.com/v1/audio-analysis/2rSCmymEVM7eFufOeeAX6d,137485,5
32,Down To Ride,4n2AXWZbUsX42Lc6C9oF6k,0.532,0.495,0,-9.867,0,0.412,0.0229,0.0,0.127,0.276,180.041,4n2AXWZbUsX42Lc6C9oF6k,spotify:track:4n2AXWZbUsX42Lc6C9oF6k,https://api.spotify.com/v1/tracks/4n2AXWZbUsX42Lc6C9oF6k,https://api.spotify.com/v1/audio-analysis/4n2AXWZbUsX42Lc6C9oF6k,192633,4
33,Choir Music,1ysJy8N10cMWrZnQXhTKYY,0.801,0.456,7,-12.016,1,0.414,0.0114,0.0,0.183,0.5,136.961,1ysJy8N10cMWrZnQXhTKYY,spotify:track:1ysJy8N10cMWrZnQXhTKYY,https://api.spotify.com/v1/tracks/1ysJy8N10cMWrZnQXhTKYY,https://api.spotify.com/v1/audio-analysis/1ysJy8N10cMWrZnQXhTKYY,201596,4
34,Not Easy,2b9nRAHNWGMQkedVpjM1NP,0.545,0.53,9,-8.104,1,0.203,0.0159,1.09e-06,0.218,0.248,109.933,2b9nRAHNWGMQkedVpjM1NP,spotify:track:2b9nRAHNWGMQkedVpjM1NP,https://api.spotify.com/v1/tracks/2b9nRAHNWGMQkedVpjM1NP,https://api.spotify.com/v1/audio-analysis/2b9nRAHNWGMQkedVpjM1NP,164142,5
35,Other Side,4KKL0uSQR1pPjczeNZR6Df,0.566,0.419,5,-12.049,0,0.36,0.00103,0.0,0.108,0.216,77.638,4KKL0uSQR1pPjczeNZR6Df,spotify:track:4KKL0uSQR1pPjczeNZR6Df,https://api.spotify.com/v1/tracks/4KKL0uSQR1pPjczeNZR6Df,https://api.spotify.com/v1/audio-analysis/4KKL0uSQR1pPjczeNZR6Df,159219,4
36,Like A Bird,3OTcXmVsChQzflumr0BtK8,0.643,0.318,3,-11.364,0,0.253,0.449,0.785,0.595,0.591,79.095,3OTcXmVsChQzflumr0BtK8,spotify:track:3OTcXmVsChQzflumr0BtK8,https://api.spotify.com/v1/tracks/3OTcXmVsChQzflumr0BtK8,https://api.spotify.com/v1/audio-analysis/3OTcXmVsChQzflumr0BtK8,133291,4
37,Sweet Hangover,5kGxA8CYmy5aUAcv2zHtwj,0.742,0.334,1,-9.704,0,0.068,0.418,0.0193,0.105,0.615,80.008,5kGxA8CYmy5aUAcv2zHtwj,spotify:track:5kGxA8CYmy5aUAcv2zHtwj,https://api.spotify.com/v1/tracks/5kGxA8CYmy5aUAcv2zHtwj,https://api.spotify.com/v1/audio-analysis/5kGxA8CYmy5aUAcv2zHtwj,112714,4
38,Why Don't You,0D2ZTpusZN3VcuGS0sxV0S,0.743,0.527,7,-9.9,0,0.0555,0.562,0.433,0.193,0.752,87.979,0D2ZTpusZN3VcuGS0sxV0S,spotify:track:0D2ZTpusZN3VcuGS0sxV0S,https://api.spotify.com/v1/tracks/0D2ZTpusZN3VcuGS0sxV0S,https://api.spotify.com/v1/audio-analysis/0D2ZTpusZN3VcuGS0sxV0S,123403,4
39,Truth Be Told,5rODEKNJBD3K0X0FMykEBC,0.725,0.452,1,-11.576,0,0.472,0.0882,0.0,0.12,0.384,83.461,5rODEKNJBD3K0X0FMykEBC,spotify:track:5rODEKNJBD3K0X0FMykEBC,https://api.spotify.com/v1/tracks/5rODEKNJBD3K0X0FMykEBC,https://api.spotify.com/v1/audio-analysis/5rODEKNJBD3K0X0FMykEBC,160589,4
40,Love Cycle,0MuzFUfaqbFb0lZ6okF4wg,0.824,0.377,6,-12.413,0,0.355,0.00912,0.0,0.0691,0.507,127.054,0MuzFUfaqbFb0lZ6okF4wg,spotify:track:0MuzFUfaqbFb0lZ6okF4wg,https://api.spotify.com/v1/tracks/0MuzFUfaqbFb0lZ6okF4wg,https://api.spotify.com/v1/audio-analysis/0MuzFUfaqbFb0lZ6okF4wg,216609,4
41,Red Lights,0SvgApmpe8SLYGPy6komSr,0.576,0.693,8,-6.363,1,0.265,0.0049,0.0,0.0962,0.446,150.935,0SvgApmpe8SLYGPy6komSr,spotify:track:0SvgApmpe8SLYGPy6komSr,https://api.spotify.com/v1/tracks/0SvgApmpe8SLYGPy6komSr,https://api.spotify.com/v1/audio-analysis/0SvgApmpe8SLYGPy6komSr,153569,4
42,5 Stars,68zeZuGW3vczJ40d7UppqU,0.545,0.48,1,-7.415,1,0.399,0.0877,0.0,0.124,0.574,79.697,68zeZuGW3vczJ40d7UppqU,spotify:track:68zeZuGW3vczJ40d7UppqU,https://api.spotify.com/v1/tracks/68zeZuGW3vczJ40d7UppqU,https://api.spotify.com/v1/audio-analysis/68zeZuGW3vczJ40d7UppqU,232405,1
43,Club House,2wKifcvTMe9pINkD6U2S9R,0.69,0.553,8,-9.928,1,0.267,0.0169,0.0,0.0547,0.45,85.431,2wKifcvTMe9pINkD6U2S9R,spotify:track:2wKifcvTMe9pINkD6U2S9R,https://api.spotify.com/v1/tracks/2wKifcvTMe9pINkD6U2S9R,https://api.spotify.com/v1/audio-analysis/2wKifcvTMe9pINkD6U2S9R,193684,4
44,Reminiscing,41rJiBRAhWgecn1XecIk1u,0.855,0.477,0,-9.321,0,0.0787,0.0228,0.0,0.136,0.298,113.049,41rJiBRAhWgecn1XecIk1u,spotify:track:41rJiBRAhWgecn1XecIk1u,https://api.spotify.com/v1/tracks/41rJiBRAhWgecn1XecIk1u,https://api.spotify.com/v1/audio-analysis/41rJiBRAhWgecn1XecIk1u,208142,4
45,Mercedez,1FZz7KJlJtX0U7eYBzCEOZ,0.513,0.658,2,-9.758,0,0.362,0.195,0.0,0.0944,0.396,85.344,1FZz7KJlJtX0U7eYBzCEOZ,spotify:track:1FZz7KJlJtX0U7eYBzCEOZ,https://api.spotify.com/v1/tracks/1FZz7KJlJtX0U7eYBzCEOZ,https://api.spotify.com/v1/audio-analysis/1FZz7KJlJtX0U7eYBzCEOZ,141862,4
46,Back From The Dead,6JcXK8iLRZuCPmtvmtmR7g,0.801,0.43,11,-12.509,1,0.164,0.0267,0.0,0.0763,0.265,121.937,6JcXK8iLRZuCPmtvmtmR7g,spotify:track:6JcXK8iLRZuCPmtvmtmR7g,https://api.spotify.com/v1/tracks/6JcXK8iLRZuCPmtvmtmR7g,https://api.spotify.com/v1/audio-analysis/6JcXK8iLRZuCPmtvmtmR7g,162662,4
47,Why You Think,00eGO98Cf9qk64Ht4hcmmq,0.43,0.589,2,-7.616,1,0.379,0.189,0.0,0.488,0.293,76.208,00eGO98Cf9qk64Ht4hcmmq,spotify:track:00eGO98Cf9qk64Ht4hcmmq,https://api.spotify.com/v1/tracks/00eGO98Cf9qk64Ht4hcmmq,https://api.spotify.com/v1/audio-analysis/00eGO98Cf9qk64Ht4hcmmq,119978,3
48,Forever Paid,2GVie6LVkDTc67661BTPQL,0.667,0.561,0,-9.164,0,0.3,0.167,0.0,0.109,0.35,84.398,2GVie6LVkDTc67661BTPQL,spotify:track:2GVie6LVkDTc67661BTPQL,https://api.spotify.com/v1/tracks/2GVie6LVkDTc67661BTPQL,https://api.spotify.com/v1/audio-analysis/2GVie6LVkDTc67661BTPQL,202345,4
49,Inside Out,2oCmRaMX6hud4w3MqXJJQm,0.791,0.472,2,-9.555,1,0.355,0.217,0.0,0.112,0.245,87.974,2oCmRaMX6hud4w3MqXJJQm,spotify:track:2oCmRaMX6hud4w3MqXJJQm,https://api.spotify.com/v1/tracks/2oCmRaMX6hud4w3MqXJJQm,https://api.spotify.com/v1/audio-analysis/2oCmRaMX6hud4w3MqXJJQm,186381,4
50,Got Her Own,4Y8OHmm0YK2MvEdJJsNUSx,0.591,0.534,1,-8.884,1,0.383,0.107,0.0,0.132,0.422,109.084,4Y8OHmm0YK2MvEdJJsNUSx,spotify:track:4Y8OHmm0YK2MvEdJJsNUSx,https://api.spotify.com/v1/tracks/4Y8OHmm0YK2MvEdJJsNUSx,https://api.spotify.com/v1/audio-analysis/4Y8OHmm0YK2MvEdJJsNUSx,163482,5
51,Down To Ride,3svfwVjzG8q3kZb3TUf0tk,0.535,0.492,0,-9.867,0,0.404,0.0235,0.0,0.127,0.271,180.039,3svfwVjzG8q3kZb3TUf0tk,spotify:track:3svfwVjzG8q3kZb3TUf0tk,https://api.spotify.com/v1/tracks/3svfwVjzG8q3kZb3TUf0tk,https://api.spotify.com/v1/audio-analysis/3svfwVjzG8q3kZb3TUf0tk,192633,4
52,Pain Killers,5ljEVC2hqwLCYAPBNR8VLG,0.555,0.67,2,-9.213,1,0.118,0.000299,0.0,0.0293,0.19,113.492,5ljEVC2hqwLCYAPBNR8VLG,spotify:track:5ljEVC2hqwLCYAPBNR8VLG,https://api.spotify.com/v1/tracks/5ljEVC2hqwLCYAPBNR8VLG,https://api.spotify.com/v1/audio-analysis/5ljEVC2hqwLCYAPBNR8VLG,176448,1
53,Sky Red,5UOW9kaO3tu1dB5NXGonv9,0.747,0.428,1,-10.909,1,0.133,0.0691,0.0,0.281,0.537,121.955,5UOW9kaO3tu1dB5NXGonv9,spotify:track:5UOW9kaO3tu1dB5NXGonv9,https://api.spotify.com/v1/tracks/5UOW9kaO3tu1dB5NXGonv9,https://api.spotify.com/v1/audio-analysis/5UOW9kaO3tu1dB5NXGonv9,221440,4
54,Choir Music,2UuJpOEJfc5WjOO4A2nF7q,0.806,0.455,7,-12.036,1,0.456,0.0114,0.0,0.173,0.496,136.944,2UuJpOEJfc5WjOO4A2nF7q,spotify:track:2UuJpOEJfc5WjOO4A2nF7q,https://api.spotify.com/v1/tracks/2UuJpOEJfc5WjOO4A2nF7q,https://api.spotify.com/v1/audio-analysis/2UuJpOEJfc5WjOO4A2nF7q,201596,4
55,Pea Coat,6Z1vGUxm47RCjLeycPVOEx,0.757,0.547,6,-7.401,0,0.256,0.401,0.0,0.0822,0.759,142.069,6Z1vGUxm47RCjLeycPVOEx,spotify:track:6Z1vGUxm47RCjLeycPVOEx,https://api.spotify.com/v1/tracks/6Z1vGUxm47RCjLeycPVOEx,https://api.spotify.com/v1/audio-analysis/6Z1vGUxm47RCjLeycPVOEx,205334,4
56,Not Easy,7f57zsmRvwDRo6ygj5YzOM,0.546,0.53,9,-8.098,1,0.208,0.0151,0.0,0.218,0.28,109.933,7f57zsmRvwDRo6ygj5YzOM,spotify:track:7f57zsmRvwDRo6ygj5YzOM,https://api.spotify.com/v1/tracks/7f57zsmRvwDRo6ygj5YzOM,https://api.spotify.com/v1/audio-analysis/7f57zsmRvwDRo6ygj5YzOM,163242,5
57,Patek Water,4MPvvWR9zUiSzEbYfJxRsP,0.766,0.563,7,-9.309,1,0.188,0.0023,0.0,0.205,0.273,111.39,4MPvvWR9zUiSzEbYfJxRsP,spotify:track:4MPvvWR9zUiSzEbYfJxRsP,https://api.spotify.com/v1/tracks/4MPvvWR9zUiSzEbYfJxRsP,https://api.spotify.com/v1/audio-analysis/4MPvvWR9zUiSzEbYfJxRsP,137485,5
58,Other Side,5rfnjjbT2szsEVk0kLxU09,0.545,0.419,5,-12.026,0,0.371,0.00109,0.0,0.11,0.206,77.492,5rfnjjbT2szsEVk0kLxU09,spotify:track:5rfnjjbT2szsEVk0kLxU09,https://api.spotify.com/v1/tracks/5rfnjjbT2szsEVk0kLxU09,https://api.spotify.com/v1/audio-analysis/5rfnjjbT2szsEVk0kLxU09,158401,4
59,The Plead,5L8ERnIWkyECGLLrA5tCQM,0.8,0.578,8,-11.076,1,0.106,0.161,0.834,0.207,0.228,85.022,5L8ERnIWkyECGLLrA5tCQM,spotify:track:5L8ERnIWkyECGLLrA5tCQM,https://api.spotify.com/v1/tracks/5L8ERnIWkyECGLLrA5tCQM,https://api.spotify.com/v1/audio-analysis/5L8ERnIWkyECGLLrA5tCQM,104283,4
60,Sometime Ass Nigga,2XiAVx7I3jIdOkYKJUijxj,0.406,0.657,2,-6.779,1,0.285,0.31,0.0,0.122,0.339,153.229,2XiAVx7I3jIdOkYKJUijxj,spotify:track:2XiAVx7I3jIdOkYKJUijxj,https://api.spotify.com/v1/tracks/2XiAVx7I3jIdOkYKJUijxj,https://api.spotify.com/v1/audio-analysis/2XiAVx7I3jIdOkYKJUijxj,163067,4
61,With Or Without,2DIWmbWwXmrzcRiBHFOMNc,0.675,0.803,0,-7.376,1,0.0547,0.047,0.00121,0.0852,0.879,82.023,2DIWmbWwXmrzcRiBHFOMNc,spotify:track:2DIWmbWwXmrzcRiBHFOMNc,https://api.spotify.com/v1/tracks/2DIWmbWwXmrzcRiBHFOMNc,https://api.spotify.com/v1/audio-analysis/2DIWmbWwXmrzcRiBHFOMNc,186320,4
62,Who Came Up Missin,1vtvu9Xpa5n2UXqdUYZ4Tn,0.814,0.4,10,-10.797,0,0.0382,0.0184,0.0378,0.0697,0.606,100.029,1vtvu9Xpa5n2UXqdUYZ4Tn,spotify:track:1vtvu9Xpa5n2UXqdUYZ4Tn,https://api.spotify.com/v1/tracks/1vtvu9Xpa5n2UXqdUYZ4Tn,https://api.spotify.com/v1/audio-analysis/1vtvu9Xpa5n2UXqdUYZ4Tn,127293,4
63,Take (feat. Ty Dolla $ign),5SSyJzfb1j7vze9rrCGXvO,0.76,0.484,4,-9.877,0,0.08,0.107,0.000938,0.0873,0.416,87.842,5SSyJzfb1j7vze9rrCGXvO,spotify:track:5SSyJzfb1j7vze9rrCGXvO,https://api.spotify.com/v1/tracks/5SSyJzfb1j7vze9rrCGXvO,https://api.spotify.com/v1/audio-analysis/5SSyJzfb1j7vze9rrCGXvO,263307,4
64,Communication (feat. DRAM),4qNAfT5m9MssxHwTcVJiNZ,0.767,0.673,0,-4.467,0,0.0631,0.195,0.00108,0.114,0.391,107.041,4qNAfT5m9MssxHwTcVJiNZ,spotify:track:4qNAfT5m9MssxHwTcVJiNZ,https://api.spotify.com/v1/tracks/4qNAfT5m9MssxHwTcVJiNZ,https://api.spotify.com/v1/audio-analysis/4qNAfT5m9MssxHwTcVJiNZ,215707,4
65,Stressin,6t7nWWEAT1M6RyM0P4Ii7F,0.729,0.633,1,-9.884,1,0.185,0.339,0.0644,0.112,0.322,150.055,6t7nWWEAT1M6RyM0P4Ii7F,spotify:track:6t7nWWEAT1M6RyM0P4Ii7F,https://api.spotify.com/v1/tracks/6t7nWWEAT1M6RyM0P4Ii7F,https://api.spotify.com/v1/audio-analysis/6t7nWWEAT1M6RyM0P4Ii7F,180773,4
